(-6.125701518438291,-0.439051806461066), (-6.125701518438291, -0.439051806461066)
(-6.119581866905923,-0.4283616846276607), (-6.125701518438291, -0.439051806461066)
(-6.146030077827163,-0.4667215826921165), (-6.146030077827163, -0.4667215826921165)
(-6.2705066506168805,-0.3555874405428767), (-6.2705066506168805, -0.3555874405428767)
(-6.282999247428961,-0.3647980592213571), (-6.282999247428961, -0.3647980592213571)
(-6.270361427202324,-0.35548036932983845), (-6.282999247428961, -0.3647980592213571)
(-6.297054950904567,-0.3758528707548976), (-6.297054950904567, -0.3758528707548976)
(-6.294928859156984,-0.374180699481981), (-6.297054950904567, -0.3758528707548976)
(-6.337238152802456,-0.21686625527217984), (-6.337238152802456, -0.21686625527217984)
(-6.320056236232631,-0.2021230598911643), (-6.320056236232631, -0.2021230598911643)
(-6.34061494329961,-0.21940980066096322), (-6.320056236232631, -0.2021230598911643)
(-6.301311213115696,-0.18553567165508866), (-6.301311213115696, -0.18553567165508866)
(-6.20721023628721,0.06738408841192722), (-6.20721023628721, 0.06738408841192722)
(-6.1385030002566054,0.11711867153644562), (-6.1385030002566054, 0.11711867153644562)
(-5.899274162307847,0.4325375808402896), (-5.899274162307847, 0.4325375808402896)
(-5.7665980401216075,0.5043025054037571), (-5.7665980401216075, 0.5043025054037571)
(-5.3948360964423046,0.826818976085633), (-5.3948360964423046, 0.826818976085633)
(-5.490328911637814,0.7439756236232306), (-5.3948360964423046, 0.826818976085633)
(-4.779233699548058,1.435181824490428), (-4.779233699548058, 1.435181824490428)
(-5.490328911637814,0.7439756236232306), (-5.3948360964423046, 0.826818976085633)
(-4.779233699548058,1.435181824490428), (-4.779233699548058, 1.435181824490428)
(-4.626158100320026,2.271828107535839), (-4.626158100320026, 2.271828107535839)
(-4.614950824936386,2.4048340138979256), (-4.614950824936386, 2.4048340138979256)
(-4.611383418261539,2.6080674519762397), (-4.611383418261539, 2.6080674519762397)
(-4.614741249865894,2.4167734046077274), (-4.611383418261539, 2.6080674519762397)
(-4.586193976225331,2.7188706626184285), (-4.586193976225331, 2.7188706626184285)
(-4.54492411512183,3.0513561316765845), (-4.54492411512183, 3.0513561316765845)
(-4.502597705635708,3.1565785077400506), (-4.502597705635708, 3.1565785077400506)
(-4.482175202923827,3.226743992883712), (-4.482175202923827, 3.226743992883712)
(-4.471114994492382,3.2932348824106157), (-4.471114994492382, 3.2932348824106157)
(-4.4801391510285935,3.2389841692308488), (-4.471114994492382, 3.2932348824106157)
(-4.444239896780346,3.461311469320208), (-4.444239896780346, 3.461311469320208)
(-4.356411849556025,3.6976162809878588), (-4.356411849556025, 3.6976162809878588)
(-4.2986055365763605,3.7529179248958826), (-4.2986055365763605, 3.7529179248958826)
(-4.334500217724209,3.7185785115565704), (-4.2986055365763605, 3.7529179248958826)
(-4.271971464855596,3.8119837883859873), (-4.271971464855596, 3.8119837883859873)
(-4.2484595195855945,3.869208903517574), (-4.2484595195855945, 3.869208903517574)
(-4.1157426027348265,3.9594502449035645), (-4.1157426027348265, 3.9594502449035645)
(-4.190194223579704,3.908826599532435), (-4.1157426027348265, 3.9594502449035645)
(-3.9690271863364615,4.034879450220615), (-3.9690271863364615, 4.034879450220615)
(-3.884725696814712,4.0864272210747), (-3.884725696814712, 4.0864272210747)
(-3.9112434058233636,4.070212456717534), (-3.884725696814712, 4.0864272210747)
(-3.938811536212411,4.0541959343164296), (-3.884725696814712, 4.0864272210747)
(-3.79575123405084,4.1361170136369765), (-3.79575123405084, 4.1361170136369765)
(-3.6974798341398127,4.159919171128422), (-3.6974798341398127, 4.159919171128422)
(-3.9551437173100004,4.110243526690509), (-3.6974798341398127, 4.159919171128422)
(-3.502540997695178,4.187202907167375), (-3.502540997695178, 4.187202907167375)
(-3.5235804153944894,4.18425821985216), (-3.502540997695178, 4.187202907167375)
(-3.3120627218158916,4.312421875540167), (-3.3120627218158916, 4.312421875540167)
(-3.20433099771617,4.384241981897503), (-3.20433099771617, 4.384241981897503)
(-3.102896629832685,4.428361287340522), (-3.102896629832685, 4.428361287340522)
(-3.0108327248017304,4.465110717806965), (-3.0108327248017304, 4.465110717806965)
(-3.113807717294524,4.4240058751965625), (-3.0108327248017304, 4.465110717806965)
(-2.9359057930414565,4.5074409786611795), (-2.9359057930414565, 4.5074409786611795)
(-2.959422390130989,4.494155185878575), (-2.9359057930414565, 4.5074409786611795)
(-2.8531510789180174,4.564535123296082), (-2.8531510789180174, 4.564535123296082)
(-2.7735266610397957,4.616093244403601), (-2.7735266610397957, 4.616093244403601)
(-2.8055564694032364,4.595812411247332), (-2.7735266610397957, 4.616093244403601)
(-2.874048075796757,4.5553087332111275), (-2.7735266610397957, 4.616093244403601)
(-2.690804629412014,4.658406274858862), (-2.690804629412014, 4.658406274858862)
(-2.609719227126334,4.665617604739964), (-2.609719227126334, 4.665617604739964)
(-2.6882009546107075,4.66636117367206), (-2.609719227126334, 4.665617604739964)
(-2.539579645730555,4.658071945887059), (-2.539579645730555, 4.658071945887059)
(-2.4741212126100436,4.648688988294452), (-2.4741212126100436, 4.648688988294452)
(-2.405524312518537,4.648537335451692), (-2.405524312518537, 4.648537335451692)
(-2.445545246738368,4.648625813042316), (-2.405524312518537, 4.648537335451692)
(-2.485764441333251,4.648714728943555), (-2.405524312518537, 4.648537335451692)
(-2.335315293050371,4.672401549760252), (-2.335315293050371, 4.672401549760252)
(-2.2651021869387478,4.698113400489092), (-2.2651021869387478, 4.698113400489092)
(-2.3307840938475217,4.674060862728704), (-2.2651021869387478, 4.698113400489092)
(-2.201157840201631,4.7090579266659915), (-2.201157840201631, 4.7090579266659915)
(-2.2171835002681926,4.706315021858134), (-2.201157840201631, 4.7090579266659915)
(-2.1481429751147516,4.712636020500213), (-2.1481429751147516, 4.712636020500213)
(-2.1075839368859306,4.723632243927568), (-2.1075839368859306, 4.723632243927568)
(-2.201157840201631,4.7090579266659915), (-2.201157840201631, 4.7090579266659915)
(-2.2171835002681926,4.706315021858134), (-2.201157840201631, 4.7090579266659915)
(-2.1481429751147516,4.712636020500213), (-2.1481429751147516, 4.712636020500213)
(-2.1075839368859306,4.723632243927568), (-2.1075839368859306, 4.723632243927568)
(-2.1212174961391876,4.720651163545157), (-2.1075839368859306, 4.723632243927568)
(-2.0778971948311664,4.753128988668323), (-2.0778971948311664, 4.753128988668323)
